x,y
-0.35933527589258174,-1.2059715033476144
1.0501963181731129,0.2488919613060088
-0.41024158531451144,-0.9560791168776503
0.18929364671318089,0.06844886828639525
-0.1839240494175457,0.3310839237027643
-0.14591979270029393,-0.318827357153437
0.46921140239619985,-0.25759984211801407
1.2010650474106,1.469456865969127
0.637142946557696,-1.2610193529596478
0.12054158890956523,0.13258993222025853
0.32355927787432315,3.1219568125412462
2.367537885418296,2.13723783601434
-0.5021402529945075,0.5357141964391282
0.3992217262281738,1.3622897825634834
1.5702344246622792,2.813760490546959
1.3118921363415434,0.5551148620429286
-1.450797492804157,-0.7030279704770382
-0.8076892994933571,-0.09399358665651712
0.44850352073292915,-1.098400379274259
0.0496821496169533,0.004363441814252669
0.4101714207776381,-0.20854716209761257
0.5184281701800685,-0.14285570060621156
0.4086563660306444,-0.6707702681915221
0.8768330467603609,0.6608082538496103
-1.098366155244799,-0.7472983276002159
-0.4140612326900441,-0.6175420123777992
1.2668689169320693,0.8170060210157538
-0.13548648591705015,0.6986003087512342
-1.7649550092008788,-0.2962196906891645
2.117760779533031,1.5985952779824708
-0.22994873111108463,-1.2610193718117684
0.2028997639482623,0.34986550793780025
0.5470071049004278,-1.6173962612956272
0.31644733841350375,0.2503369814245608
-0.3436236509599361,-0.6210715580628905
-0.3931515271362331,-0.8166859655745199
0.36353097914736,0.19306784946222375
0.6263487874338096,1.2025803730373943
1.2121411399809285,-0.4465290462002635
0.8293016764795537,0.152098259828615
0.5950153665142943,-0.15704672755602173
-0.3622801947432757,-0.6410493999064979
0.646452582354529,-0.126887583529201
-0.7305928186057645,-0.5293529196900961
0.2026652051124526,1.564860110490471
0.5222523568742663,1.9168700030113612
0.8180318173626548,-0.4775284266446009
2.269266696492191,0.6951321714453541
1.3184426050611429,2.2926376407621376
-0.12333683898202766,-0.14563115002529706
-0.31754245379386825,-0.6250645546661
0.18138241601001887,1.3609113520451661
0.17945580155570542,-0.6710570046677198
-0.055446365245098286,-0.7777466622409189
-2.182394463677994,-1.9499892808124404
-0.3128354446881766,-0.10343788513402047
0.40677857994920813,0.5510141344800801
-1.677775093737804,0.356419111218468
0.1391940755555685,-0.993880244429597
-1.5081249796162186,-3.2503028893852126
0.1217119186783924,0.9333023303171574
-0.03134418872055791,1.3084572758791784
1.4182129584153014,0.33994988559818173
-0.45954663810112434,0.12494415599740101
-1.6755446987688294,-0.6052096785536611
0.9209512253989623,0.5990130918216356
0.6912647449197132,-1.3890745618072602
1.7392833619899288,0.8304602034577604
1.0259223475295882,0.001027432506405311
0.8878601139117395,0.9909996699821653
-0.9164520114864573,0.03140019169266973
1.56073003542275,5.07873615589232
-1.2986918180950158,-0.4485856888560074
1.039859659237897,-0.529328398018994
-0.15244908765924184,-1.0454315398908074
-1.0036172700428456,-1.5772385807425822
0.3948213712128731,-1.0717677265544618
1.999503802141964,1.6662925162793707
0.06006356961931808,-0.4108135647457631
0.8570530611603131,1.461541923358703
0.4483732125989337,-0.3541984046376845
-0.6812427905363281,-2.002942302646958
-0.9281042429001612,0.038536003086130706
1.1158086215515373,1.5492564484858882
-0.743630089166618,-0.5663862206980116
-0.1590188411597394,-0.8301784429495206
-0.7580000545858594,0.44894451845377603
-2.0015629997880686,-0.9534468909998368
-1.2399622258699858,-1.1684043059913145
0.353423954601167,0.3478613142104988
-0.9408615060172931,-0.04675658856755032
1.5109125030122845,1.462182086204539
0.6276551081798496,0.49280788607382886
0.09952562139053463,-1.0099127173708566
-0.1774594778363705,-0.4246075109497789
1.3469205938034607,2.304777181106415
-0.3494642489107059,-0.6173626269524588
-1.4028852569854098,-3.2719085539323394
-1.10197553977501,-0.24453672892376827
0.8916369391172494,-0.7681134510574991
1.7920107055600145,0.8139574225089965
-0.11912734621400833,1.0888598661040203
-1.0288637358457582,-0.3609844988266363
1.2524468033084366,0.043128656162180444
0.6854128444546403,1.2087828079739968
-0.7795721661038029,-2.444426881144955
-0.045799571552246135,-0.04256726753742998
0.035907199135015576,0.8066541911644343
-0.2930608136004473,-0.7676149663476947
0.9104798077447774,0.7558342972488105
1.7388642320562706,0.6903749746458635
1.364922344813295,1.084473011092369
0.02077747761180431,-0.1139726964515494
1.4120662976752314,0.25375538060907543
0.9230493751909374,0.053985515248072574
-1.358145426968922,-1.259096522240352
-0.35491253124170485,0.18245371716065056
-1.110176368557512,-3.8450917513665024
-0.40174641919801,0.04140586756133242
0.22528915698289584,-1.7507739945325822
0.22041701804394093,1.693201444177119
-0.5230818753043842,0.10787553459632251
-1.89455746974199,-0.46658856618340194
0.7880374042267765,0.375162701941497
-1.2968609617664042,-0.06498164705176404
-0.35128256013841713,-0.47166027492897655
0.472303996799755,0.639564870769545
-0.10537500022504061,1.3778811208015844
1.6206923741135708,-0.049248420131782496
1.2721181969962208,1.4143203712895145
0.15063390659163728,1.0573412841667207
1.7427293779885715,2.8636795075335657
0.388071625982081,0.8054307839573056
0.1704686889497169,1.963233541460555
0.6265309158754007,0.9536147251202272
0.5346193485811854,-0.1578073838106721
2.031961699488825,4.945629596916529
-0.08592744515709269,-1.4242898471237952
1.5029230714154551,-0.028985259047015943
0.7066101109848952,0.7500435171251808
-0.6101165057381711,-1.3072031389019474
0.19660789676147067,-0.8763846439199061
1.502186726010431,0.7069074081454232
-0.2315973658682594,-0.3471096499638907
-0.5179856752382573,-0.8933318176440277
0.32189526272738583,-0.7557192777619077
-0.1815813904354183,0.2540143589478704
0.3853227421185816,-0.11863402323476467
-0.6766603756152592,-0.129644929238769
-1.3783556980794882,-0.630939417432216
1.460713856012836,-0.0020564791229955425
0.5372722613805947,0.8975968550870183
-0.42737809583056086,0.30151528958668183
1.0132401639215138,0.5080118653475133
-0.7850665720889631,-1.6953601783698051
0.6176731414763873,-0.023339650317111858
-0.3629517359881847,-2.0196694441710132
-1.347190179794264,-0.9265891030182727
-1.6547687960269726,-3.1307151715105785
-1.3262635732173933,-2.1708043614189094
-0.4956684633036924,-0.868292380204225
-0.4685546520177327,-0.6940524643402759
0.07350211456935753,-0.3598746323453961
1.4642455022442846,0.344047949447812
-1.4298881201278426,-0.08755727507700246
0.7728329132364782,0.005209770712841852
-1.6287848548424608,0.6220727457088253
-0.6616155328267723,-2.144674342864746
0.8831270544600338,-0.6905997684868842
-0.2579397142102065,0.05409667977810892
-0.49713361481436436,-0.44783088296738877
0.027322473652697774,0.32715963487493344
-1.5254529978166014,-1.1951422015814606
0.4128416201140483,0.6844056137017924
0.1678072440960715,1.0767267049697398
0.9836885669076211,-0.2294625013853754
